sample_id,pae_mean,pae_max,pae_std,pae_median,pae_p10,pae_p90,pae_frac_lt_5,pae_frac_gt_15,pae_asymmetry,pae_run
vdjdb_full_10497_ss_1_n0_iptm_filtered,3.5103016,10.0,1.8853751,3.2,1.3,6.1,0.8033298647242456,0.0,1.0330905,0
vdjdb_full_10497_ss_2_n0_iptm_filtered,4.0097303,12.5,2.114338,3.6,1.5,6.8,0.7534516765285996,0.0,1.8201183,0
vdjdb_full_10497_ss_3_n0_iptm_filtered,9.835034,24.2,6.900798,7.1,1.8,19.0,0.3737024221453287,0.35899653979238755,2.4112456,0
vdjdb_full_10497_ss_4_n0_iptm_filtered,6.7103767,19.2,4.006841,6.7,1.7,12.0,0.41597796143250687,0.017447199265381085,2.2071626,0
vdjdb_full_10498_rs_0_n0_iptm_filtered,3.060108,11.4,1.640053,2.8,1.3,5.0,0.8950617283950617,0.0,1.1291666,0
vdjdb_full_10498_rs_1_n0_iptm_filtered,7.6359997,24.2,4.422737,7.1,2.39,13.7,0.2925,0.06375,3.2495,0
vdjdb_full_10498_rs_2_n0_iptm_filtered,2.4489968,8.5,1.1991892,2.2,1.2,3.9,0.9506172839506173,0.0,0.88842595,0
vdjdb_full_10498_rs_3_n0_iptm_filtered,4.2450695,13.3,2.5278072,3.5,1.4,7.9,0.631117604090577,0.0,1.1104455,0
vdjdb_full_10498_rs_4_n0_iptm_filtered,6.700275,16.4,3.3543675,6.8,2.1,11.0,0.34710743801652894,0.0036730945821854912,1.9375573,0
vdjdb_full_10498_ss_0_n0_iptm_filtered,8.52392,24.2,6.6898246,4.8,1.5,17.6,0.5069444444444444,0.2978395061728395,1.8117284,0
vdjdb_full_10498_ss_1_n0_iptm_filtered,12.082333,25.2,8.774601,8.45,2.0,23.2,0.32222222222222224,0.4222222222222222,2.102,0
vdjdb_full_10498_ss_2_n0_iptm_filtered,4.532966,14.7,2.4134202,4.4,1.4,7.7,0.5895316804407713,0.0,1.5599633,0
vdjdb_full_10498_ss_3_n0_iptm_filtered,7.859001,19.7,4.933719,6.8,1.8,14.2,0.4006243496357961,0.07388137356919876,1.7579603,0
vdjdb_full_10498_ss_4_n0_iptm_filtered,3.5740232,13.8,2.1904733,3.2,1.3,6.3,0.7998046875,0.0,1.3898437,0
vdjdb_full_10499_rs_0_n0_iptm_filtered,13.486667,27.5,10.042961,12.3,1.0,24.9,0.3377777777777778,0.4888888888888889,1.5617778,0
vdjdb_full_10499_rs_1_n0_iptm_filtered,7.554702,20.7,5.007373,5.7,1.8,14.6,0.4358974358974359,0.08744247205785667,1.9236029,0
vdjdb_full_10499_rs_2_n0_iptm_filtered,8.511911,22.7,5.6035786,6.7,1.6,16.0,0.37119113573407203,0.1433518005540166,2.5867035,0
vdjdb_full_10499_rs_3_n0_iptm_filtered,6.8764825,17.0,4.0957894,6.4,1.7,12.2,0.4380853277835588,0.014568158168574402,1.6593132,0
vdjdb_full_10499_rs_4_n0_iptm_filtered,3.9418316,12.6,1.9779372,3.7,1.4,6.5,0.7419354838709677,0.0,1.5173779,0
vdjdb_full_10499_ss_0_n0_iptm_filtered,7.3946085,19.7,3.9816258,7.4,2.1,12.8,0.3307034845496384,0.024983563445101907,2.451545,0
vdjdb_full_10499_ss_1_n0_iptm_filtered,3.915592,19.1,2.799576,3.3,1.3,7.36,0.7902040816326531,0.00816326530612245,2.037551,0
vdjdb_full_10499_ss_2_n0_iptm_filtered,9.171183,22.7,5.8776913,8.5,1.7,16.8,0.36489795918367346,0.21306122448979592,2.4886532,0
vdjdb_full_10499_ss_3_n0_iptm_filtered,6.001384,16.8,3.0427856,5.9,1.7,10.0,0.38321799307958476,0.004325259515570935,2.3989618,0
vdjdb_full_10499_ss_4_n0_iptm_filtered,7.110652,20.6,3.9822123,7.3,1.9,12.22,0.36179981634527086,0.03581267217630854,2.2124884,0
vdjdb_full_10500_rs_0_n0_iptm_filtered,7.112673,18.0,3.598041,7.2,2.1299999,11.8,0.30817174515235457,0.019390581717451522,2.3203602,0
vdjdb_full_10500_rs_1_n0_iptm_filtered,6.6816344,20.8,4.762444,4.6,1.3,13.5,0.5133149678604224,0.03856749311294766,2.2400367,0
vdjdb_full_10500_rs_2_n0_iptm_filtered,4.470968,14.6,2.4921856,4.2,1.4,7.9,0.6326742976066597,0.0,1.8347554,0
vdjdb_full_10500_rs_3_n0_iptm_filtered,5.174408,13.4,2.5483396,5.0,1.75,8.85,0.4881656804733728,0.0,1.2334319,0
vdjdb_full_10500_rs_4_n0_iptm_filtered,4.1638412,15.9,2.3237917,4.0,1.4,6.9,0.6911764705882353,0.0025951557093425604,1.3249135,0
vdjdb_full_10500_ss_0_n0_iptm_filtered,7.3971515,18.8,3.9960115,7.8,1.7,12.32,0.32140248356464574,0.013148283418553688,1.6802045,0
vdjdb_full_10500_ss_1_n0_iptm_filtered,12.328465,27.2,9.979466,7.0,1.7,25.12,0.3654729109274564,0.39669421487603307,1.5884298,0
vdjdb_full_10500_ss_2_n0_iptm_filtered,6.5439954,15.8,3.2260556,7.1,1.9,10.6,0.3412604042806183,0.0047562425683709865,1.8608799,0
vdjdb_full_10500_ss_3_n0_iptm_filtered,8.393937,20.7,5.102922,7.2,2.0,15.3,0.34258582907231555,0.1139517896274653,2.0755296,0
vdjdb_full_10500_ss_4_n0_iptm_filtered,5.4164352,20.7,3.225403,5.0,1.6,9.4,0.48919753086419754,0.016975308641975308,2.3066356,0
vdjdb_full_10501_rs_0_n0_iptm_filtered,4.4983416,14.4,2.7743926,4.05,1.2,8.3,0.6058673469387755,0.0,1.9625001,0
vdjdb_full_10501_rs_1_n0_iptm_filtered,10.8344345,24.0,7.7210464,8.8,1.8,20.8,0.37649219467401285,0.40128558310376494,2.4629936,0
vdjdb_full_10501_rs_2_n0_iptm_filtered,12.842985,27.2,10.729083,5.8500004,1.5,25.9,0.43239795918367346,0.4362244897959184,1.2711736,0
vdjdb_full_10501_rs_3_n0_iptm_filtered,7.9972224,21.1,5.3875647,6.1499996,1.6,15.2,0.42746913580246915,0.1095679012345679,2.2592592,0
vdjdb_full_10501_rs_4_n0_iptm_filtered,11.759862,26.5,9.497808,7.1,1.5,24.3,0.356401384083045,0.3892733564013841,1.5238754,0
vdjdb_full_10501_ss_0_n0_iptm_filtered,4.370156,18.5,2.6919496,4.0,1.5,7.7,0.6816608996539792,0.004325259515570935,2.0600345,0
vdjdb_full_10501_ss_1_n0_iptm_filtered,2.2763336,6.8,1.0093155,2.1,1.1,3.6,0.98,0.0,0.6388889,0
vdjdb_full_10501_ss_2_n0_iptm_filtered,7.082907,19.9,4.2819786,6.3,1.7,12.8,0.39590942293645,0.03287070854638422,2.3592403,0
vdjdb_full_10501_ss_3_n0_iptm_filtered,5.4325786,18.0,3.383573,4.9,1.4,10.1,0.5018261504747992,0.008765522279035792,2.0569758,0
vdjdb_full_10501_ss_4_n0_iptm_filtered,8.336538,20.0,4.2148137,9.3,2.3,13.2,0.27514792899408286,0.05029585798816568,1.9464498,0
vdjdb_full_10503_rs_0_n0_iptm_filtered,4.8179927,16.8,3.0529985,4.5,1.4,9.25,0.5735294117647058,0.004325259515570935,1.8307958,0
vdjdb_full_10503_rs_1_n0_iptm_filtered,8.962089,23.2,5.5374813,8.1,1.8,16.3,0.3177501826150475,0.15631848064280496,2.5529585,0
vdjdb_full_10503_rs_2_n0_iptm_filtered,3.3593426,15.1,1.990229,3.0,1.2,5.95,0.8365051903114187,0.0008650519031141869,1.3903114,0
vdjdb_full_10503_rs_3_n0_iptm_filtered,9.089348,20.9,5.1619906,9.8,2.0,15.62,0.29843893480257117,0.13314967860422405,2.4545455,0
vdjdb_full_10503_rs_4_n0_iptm_filtered,13.311419,27.7,9.760216,9.7,2.0,25.8,0.27768166089965396,0.40657439446366783,2.2,0
vdjdb_full_10503_ss_0_n0_iptm_filtered,5.187793,14.5,2.8583174,5.1,1.4,9.1,0.48828125,0.0,1.8650391,0
vdjdb_full_10503_ss_1_n0_iptm_filtered,4.797445,12.4,2.6699405,4.8,1.3,8.5,0.5111111111111111,0.0,1.5282222,0
vdjdb_full_10503_ss_2_n0_iptm_filtered,2.6590722,9.8,1.3304528,2.4,1.2,4.4,0.9307479224376731,0.0,1.0339335,0
vdjdb_full_10503_ss_3_n0_iptm_filtered,3.9073462,11.9,2.002831,3.8,1.5,6.7,0.7208448117539027,0.0,1.2666665,0
vdjdb_full_10503_ss_4_n0_iptm_filtered,2.7492285,7.4,1.1422644,2.7,1.3,4.3,0.9552469135802469,0.0,0.67839503,0
vdjdb_full_10505_rs_0_n0_iptm_filtered,3.6897056,11.9,2.0016446,3.3,1.3499999,6.4,0.7681660899653979,0.0,1.2461938,0
vdjdb_full_10505_rs_1_n0_iptm_filtered,13.90052,29.0,10.735472,8.6,1.9,27.6,0.32049947970863685,0.4183142559833507,2.251821,0
vdjdb_full_10505_rs_2_n0_iptm_filtered,4.429167,11.1,2.1390326,4.3,1.6,7.2,0.5987654320987654,0.0,1.1506174,0
vdjdb_full_10505_rs_3_n0_iptm_filtered,13.169823,27.6,10.216803,7.4,1.8,25.8,0.33610822060353795,0.42039542143600417,1.9013528,0
vdjdb_full_10505_rs_4_n0_iptm_filtered,3.1168685,12.1,1.673186,2.8,1.2,5.3,0.8650519031141869,0.0,1.2271626,0
vdjdb_full_10505_ss_0_n0_iptm_filtered,5.174408,13.4,2.5483396,5.0,1.75,8.85,0.4881656804733728,0.0,1.2334319,0
vdjdb_full_10505_ss_1_n0_iptm_filtered,4.2807093,15.2,2.4320488,3.8,1.7,7.4,0.7179930795847751,0.0008650519031141869,1.8410037,0
vdjdb_full_10505_ss_2_n0_iptm_filtered,5.976775,17.5,4.059092,4.4,1.6,11.75,0.5393518518518519,0.015432098765432098,1.4995371,0
vdjdb_full_10505_ss_3_n0_iptm_filtered,4.612222,19.0,2.791715,4.3,1.59,8.21,0.6322222222222222,0.0077777777777777776,1.956,0
vdjdb_full_10505_ss_4_n0_iptm_filtered,8.331867,19.9,5.6875267,6.6,1.7,16.05,0.44058641975308643,0.16203703703703703,2.3936727,0
vdjdb_full_10506_rs_0_n0_iptm_filtered,8.810702,21.4,4.589349,9.7,2.1,14.2,0.2568370986920333,0.06539833531510107,2.4894176,0
vdjdb_full_10506_rs_1_n0_iptm_filtered,7.22,27.3,8.780751,3.65,0.89,25.710001,0.7,0.18,0.95600015,0
vdjdb_full_10506_rs_2_n0_iptm_filtered,14.139053,29.6,12.241771,6.2,1.2,28.3,0.4541420118343195,0.4526627218934911,1.1355029,0
vdjdb_full_10506_rs_3_n0_iptm_filtered,8.302938,23.3,4.7253346,8.6,1.88,14.3,0.2874196510560147,0.07621671258034894,2.493113,0
vdjdb_full_10506_rs_4_n0_iptm_filtered,3.0656567,10.1,1.7182528,2.8,1.1,5.5,0.8677685950413223,0.0,1.0168962,0
vdjdb_full_10506_ss_0_n0_iptm_filtered,5.8377643,15.5,3.2403452,5.7,1.6800001,10.5,0.435354273192111,0.003652300949598247,1.841198,0
vdjdb_full_10506_ss_1_n0_iptm_filtered,12.608264,27.5,8.975554,9.5,2.1,23.9,0.3002754820936639,0.4251606978879706,2.4694216,0
vdjdb_full_10506_ss_2_n0_iptm_filtered,11.759862,26.5,9.497808,7.1,1.5,24.3,0.356401384083045,0.3892733564013841,1.5238754,0
vdjdb_full_10506_ss_3_n0_iptm_filtered,5.33241,21.8,3.7341597,4.4,1.6,9.8,0.5630193905817175,0.035318559556786706,2.3786705,0
vdjdb_full_10506_ss_4_n0_iptm_filtered,5.1483793,19.3,3.3699558,4.8,1.4,9.2,0.5192901234567902,0.02546296296296296,1.966821,0
vdjdb_full_10507_rs_0_n0_iptm_filtered,3.25459,9.2,1.5235002,3.1,1.4,5.27,0.8701171875,0.0,1.1091796,0
vdjdb_full_10507_rs_1_n0_iptm_filtered,11.470198,25.5,8.503869,7.8,1.9,23.1,0.34696859021183346,0.38130021913805695,2.54916,0
vdjdb_full_10507_rs_2_n0_iptm_filtered,8.3448305,25.0,5.000542,8.4,1.7,15.05,0.30709876543209874,0.10030864197530864,3.2532408,0
vdjdb_full_10507_rs_3_n0_iptm_filtered,3.0903113,12.5,1.7693839,2.7,1.3,5.5,0.870242214532872,0.0,1.3820069,0
vdjdb_full_10507_rs_4_n0_iptm_filtered,8.621767,22.5,5.3498693,9.1,1.3,15.7,0.3155588020452885,0.13805697589481372,2.7675676,0
vdjdb_full_10507_ss_0_n0_iptm_filtered,11.348828,25.3,7.0250845,10.85,2.4,20.2,0.283203125,0.427734375,2.6757812,0
vdjdb_full_10507_ss_1_n0_iptm_filtered,8.176327,20.7,5.0521264,8.0,1.74,15.1,0.3673469387755102,0.10612244897959183,2.3480816,0
vdjdb_full_10507_ss_2_n0_iptm_filtered,6.3811727,16.5,3.6709654,6.4,1.6,11.45,0.41898148148148145,0.006944444444444444,2.1348765,0
vdjdb_full_10507_ss_3_n0_iptm_filtered,9.337714,24.5,7.3127084,5.5,1.8,19.8,0.4506122448979592,0.36979591836734693,1.4862039,0
vdjdb_full_10507_ss_4_n0_iptm_filtered,5.784408,18.0,3.2699413,5.5,1.6,10.0,0.4555102040816327,0.007346938775510204,1.7457958,0
vdjdb_full_10509_rs_0_n0_iptm_filtered,11.473706,25.6,7.0813713,11.0,2.0,20.5,0.26234384295062463,0.40273646638905414,3.04069,0
vdjdb_full_10509_rs_1_n0_iptm_filtered,6.0212965,17.6,3.7146037,5.0,1.5,11.4,0.49382716049382713,0.008487654320987654,1.8373458,0
vdjdb_full_10509_rs_2_n0_iptm_filtered,11.178368,25.1,7.6714516,9.2,1.8,21.3,0.31183673469387757,0.403265306122449,2.5271838,0
vdjdb_full_10509_rs_3_n0_iptm_filtered,3.4895506,13.7,1.9340742,3.2,1.3,5.8,0.8486328125,0.0,1.1384766,0
vdjdb_full_10509_rs_4_n0_iptm_filtered,11.470198,25.5,8.503869,7.8,1.9,23.1,0.34696859021183346,0.38130021913805695,2.54916,0
vdjdb_full_10509_ss_0_n0_iptm_filtered,3.5868688,16.4,2.4393284,3.0,1.2,6.7,0.7933884297520661,0.0027548209366391185,1.6769514,0
vdjdb_full_10509_ss_1_n0_iptm_filtered,3.2933674,11.6,1.9243225,2.9,1.13,6.2,0.8354591836734694,0.0,1.0739796,0
vdjdb_full_10509_ss_2_n0_iptm_filtered,9.678375,22.2,7.0445457,6.4,1.89,19.6,0.378125,0.35125,2.449,0
vdjdb_full_10509_ss_3_n0_iptm_filtered,3.9383128,12.0,2.033006,3.8,1.4,6.6,0.72,0.0,1.294375,0
vdjdb_full_10509_ss_4_n0_iptm_filtered,4.487311,18.4,2.9326277,3.8,1.3,8.5,0.6061801446416831,0.006574621959237344,1.6562787,0
vdjdb_full_10510_rs_0_n0_iptm_filtered,3.0516582,9.0,1.5841602,2.7,1.2,5.27,0.8711734693877551,0.0,0.72882646,0
vdjdb_full_10510_rs_1_n0_iptm_filtered,10.01001,23.1,5.8792424,9.7,2.1,17.3,0.27089072543618,0.28833792470156105,2.4519744,0
vdjdb_full_10510_rs_2_n0_iptm_filtered,11.648633,25.0,8.795353,7.1,1.8,22.8,0.37098692033293695,0.4280618311533888,1.9612366,0
vdjdb_full_10510_rs_3_n0_iptm_filtered,13.45891,30.0,11.376705,7.45,1.5,28.3,0.36418685121107264,0.4031141868512111,1.8762976,0
vdjdb_full_10510_rs_4_n0_iptm_filtered,10.01001,23.1,5.8792424,9.7,2.1,17.3,0.27089072543618,0.28833792470156105,2.4519744,0
vdjdb_full_10510_ss_0_n0_iptm_filtered,6.1812267,20.5,3.6759088,5.9,1.5,11.12,0.38860482103725347,0.020452885317750184,2.3732653,0
vdjdb_full_10510_ss_1_n0_iptm_filtered,12.7391,28.6,10.228447,8.05,1.5,26.1,0.39013840830449825,0.4186851211072664,2.629758,0
vdjdb_full_10510_ss_2_n0_iptm_filtered,6.1345825,16.9,3.294356,6.2,1.6,10.5,0.40105193951347795,0.0026298487836949377,1.7726495,0
vdjdb_full_10510_ss_3_n0_iptm_filtered,4.450654,11.2,2.506501,3.8,1.4,7.8,0.5659928656361475,0.0,0.74387634,0
vdjdb_full_10510_ss_4_n0_iptm_filtered,5.7204385,15.3,3.0132368,5.5,1.6,9.62,0.4334705075445816,0.0013717421124828531,1.8079561,0
vdjdb_full_10511_rs_0_n0_iptm_filtered,3.6370368,9.3,2.117152,3.5,0.8,6.4,0.7160493827160493,0.0,1.1160493,0
vdjdb_full_10511_rs_1_n0_iptm_filtered,4.6267757,15.1,2.4469125,4.3,1.7,7.9,0.6114285714285714,0.0008163265306122449,1.6587756,0
vdjdb_full_10511_rs_2_n0_iptm_filtered,12.951301,25.8,8.083359,12.1,2.4,23.3,0.21436004162330904,0.4422476586888658,2.7334025,0
vdjdb_full_10511_rs_3_n0_iptm_filtered,9.18037,22.9,6.962918,6.0,1.6,18.6,0.44921875,0.328125,1.9783204,0
vdjdb_full_10511_rs_4_n0_iptm_filtered,3.0668056,9.3,1.5880901,2.8,1.3,5.4,0.8636836628511967,0.0,1.0139438,0
vdjdb_full_10511_ss_0_n0_iptm_filtered,3.2093112,9.7,1.639376,2.9,1.3,5.47,0.8545918367346939,0.0,1.1426021,0
vdjdb_full_10511_ss_1_n0_iptm_filtered,4.9403744,16.0,3.0368943,4.3,1.4,9.0,0.5394736842105263,0.0006925207756232687,1.4408588,0
vdjdb_full_10511_ss_2_n0_iptm_filtered,5.607824,16.3,3.3370962,4.7,1.5,10.1,0.5154503616042078,0.0039447731755424065,1.5335964,0
vdjdb_full_10511_ss_3_n0_iptm_filtered,3.928634,11.2,2.0240405,3.8,1.4,6.52,0.6975894813732652,0.0,1.0184077,0
vdjdb_full_10511_ss_4_n0_iptm_filtered,6.7875915,20.5,4.229397,6.3,1.6,12.3,0.4416326530612245,0.030204081632653063,2.068898,0
vdjdb_full_10513_rs_0_n0_iptm_filtered,12.871919,28.7,10.8522,6.6,1.5,27.5,0.38040816326530613,0.3836734693877551,2.0324898,0
vdjdb_full_10513_rs_1_n0_iptm_filtered,9.660494,24.7,6.381197,9.75,1.6,18.5,0.31790123456790126,0.2037037037037037,1.9814814,0
vdjdb_full_10513_rs_2_n0_iptm_filtered,3.5338845,10.8,1.6434973,3.4,1.4,5.6,0.8310376492194674,0.0,1.050505,0
vdjdb_full_10513_rs_3_n0_iptm_filtered,9.852984,23.8,6.9885836,7.3,1.8,19.9,0.37373737373737376,0.30670339761248855,2.7895317,0
vdjdb_full_10513_rs_4_n0_iptm_filtered,3.117438,13.2,1.5966221,2.9,1.3,5.1,0.8896604938271605,0.0,1.1521604,0
vdjdb_full_10513_ss_0_n0_iptm_filtered,4.1611176,15.7,2.6676953,3.7,1.4,7.4,0.7324613555291319,0.0011890606420927466,1.7876337,0
vdjdb_full_10513_ss_1_n0_iptm_filtered,10.339352,24.4,7.5839014,7.3500004,1.75,20.3,0.38117283950617287,0.4020061728395062,2.4253087,0
vdjdb_full_10513_ss_2_n0_iptm_filtered,9.231775,20.4,4.859607,9.9,2.1,15.4,0.2293644996347699,0.11760409057706354,2.6879473,0
vdjdb_full_10513_ss_3_n0_iptm_filtered,10.771289,23.4,5.944509,11.5,2.6299999,18.2,0.224609375,0.326171875,2.0691407,0
vdjdb_full_10513_ss_4_n0_iptm_filtered,3.232466,7.5,1.4218626,3.2,1.3,5.2,0.8720083246618107,0.0,0.70468265,0
vdjdb_full_10516_rs_0_n0_iptm_filtered,8.299406,23.2,5.231602,8.2,1.8,15.5,0.364069006543724,0.12135633551457466,3.3505058,0
vdjdb_full_10516_rs_1_n0_iptm_filtered,13.481195,27.6,9.464033,10.8,2.1,25.4,0.2774490466798159,0.4470742932281394,2.9973702,0
vdjdb_full_10516_rs_2_n0_iptm_filtered,12.697444,27.5,10.461185,7.2,1.5,25.6,0.4317019722425128,0.4200146092037984,1.855661,0
vdjdb_full_10516_rs_3_n0_iptm_filtered,9.340392,24.5,5.5238237,9.7,1.9,16.4,0.27900059488399764,0.1635930993456276,2.501368,0
vdjdb_full_10516_rs_4_n0_iptm_filtered,10.3579645,22.6,5.4788284,11.7,2.5,16.7,0.22714681440443213,0.24445983379501385,2.313435,0
vdjdb_full_10516_ss_0_n0_iptm_filtered,13.706446,27.2,9.988271,10.0,1.9,25.6,0.3359375,0.453125,2.2820313,0
vdjdb_full_10516_ss_1_n0_iptm_filtered,5.3411036,14.6,2.7977407,5.7,1.5,8.9,0.445369406867846,0.0,1.2957336,0
vdjdb_full_10516_ss_2_n0_iptm_filtered,14.744629,28.0,10.300985,12.55,1.7,26.4,0.2890625,0.458984375,1.5083985,0
vdjdb_full_10516_ss_3_n0_iptm_filtered,13.232692,26.8,10.27122,8.65,1.5,25.1,0.41420118343195267,0.4881656804733728,1.5997041,0
vdjdb_full_10516_ss_4_n0_iptm_filtered,13.659169,28.2,12.220973,4.2,1.1800001,27.6,0.5294117647058824,0.45674740484429066,0.8602076,0
vdjdb_full_10517_rs_0_n0_iptm_filtered,14.053865,28.3,10.714,10.0,1.6,26.5,0.36741973840665876,0.4780023781212842,2.2180738,0
vdjdb_full_10517_rs_1_n0_iptm_filtered,7.650428,20.9,5.9760437,4.8,1.3,16.3,0.5069033530571992,0.1854043392504931,2.1576595,0
vdjdb_full_10517_rs_2_n0_iptm_filtered,2.8008263,7.7,1.5287057,2.9,0.9,4.4,0.9256198347107438,0.0,0.91735536,0
vdjdb_full_10517_rs_3_n0_iptm_filtered,5.365664,28.2,4.410018,4.1,1.6,10.8,0.6512345679012346,0.04089506172839506,2.4646606,0
vdjdb_full_10517_rs_4_n0_iptm_filtered,14.212466,28.8,12.4260845,5.1,1.1,27.8,0.4986149584487535,0.48753462603878117,0.8049862,0
vdjdb_full_10517_ss_0_n0_iptm_filtered,11.769839,26.0,8.31846,9.2,2.0,22.6,0.3277810826888757,0.4098750743604997,2.8155859,0
vdjdb_full_10517_ss_1_n0_iptm_filtered,12.193548,26.9,7.7462893,14.5,1.8,21.2,0.30385015608740895,0.4838709677419355,3.3398545,0
vdjdb_full_10517_ss_2_n0_iptm_filtered,14.20449,29.2,10.893907,10.4,1.4,27.3,0.3346938775510204,0.4416326530612245,2.3730612,0
vdjdb_full_10517_ss_3_n0_iptm_filtered,13.813866,27.7,9.842601,10.1,2.1,25.3,0.29476584022038566,0.4508723599632691,1.7801653,0
vdjdb_full_10517_ss_4_n0_iptm_filtered,6.420653,16.8,3.7411609,6.1,1.5,11.4,0.4138775510204082,0.008979591836734694,2.3247344,0
vdjdb_full_10518_rs_0_n0_iptm_filtered,15.881178,29.8,12.280506,18.4,1.4,28.9,0.3786848072562358,0.5079365079365079,1.6208615,0
vdjdb_full_10518_rs_1_n0_iptm_filtered,8.98843,22.6,5.991809,7.0,1.98,16.5,0.4049586776859504,0.22773186409550045,1.7153351,0
vdjdb_full_10518_rs_2_n0_iptm_filtered,14.960888,29.9,11.808085,8.3,1.7,28.8,0.37666666666666665,0.46444444444444444,2.0062222,0
vdjdb_full_10518_rs_3_n0_iptm_filtered,3.6685188,12.3,2.071525,3.3,1.1,6.3,0.7067901234567902,0.0,0.954321,0
vdjdb_full_10518_rs_4_n0_iptm_filtered,14.635281,29.3,10.499391,12.0,1.5,27.5,0.27903579254930605,0.45361577794010227,2.0498176,0
vdjdb_full_10518_ss_0_n0_iptm_filtered,6.1371555,17.6,3.2410944,6.2,1.7,10.3,0.38994050838290967,0.004326663061114116,1.95457,0
vdjdb_full_10518_ss_1_n0_iptm_filtered,11.90752,24.5,8.938872,7.6499996,1.7,22.8,0.388671875,0.451171875,1.6626954,0
vdjdb_full_10518_ss_2_n0_iptm_filtered,13.001312,27.5,9.940905,8.4,2.0,25.6,0.340625,0.41625,2.295875,0
vdjdb_full_10518_ss_3_n0_iptm_filtered,10.997146,26.0,8.020434,8.8,1.5,21.0,0.3983353151010702,0.4625445897740785,2.2059453,0
vdjdb_full_10518_ss_4_n0_iptm_filtered,2.869421,9.5,1.6853204,2.8,0.9,5.0,0.8925619834710744,0.0,1.0876033,0
vdjdb_full_10519_rs_0_n0_iptm_filtered,11.541966,27.1,8.559471,8.1,1.7,23.1,0.3524930747922438,0.41274238227146814,2.8163438,0
vdjdb_full_10519_rs_1_n0_iptm_filtered,5.523148,17.1,3.052408,5.2,1.7,9.8,0.4567901234567901,0.0038580246913580245,2.1589506,0
vdjdb_full_10519_rs_2_n0_iptm_filtered,7.065944,18.1,3.7896645,7.95,1.5,11.4,0.336734693877551,0.01403061224489796,1.6931121,0
vdjdb_full_10519_rs_3_n0_iptm_filtered,9.234254,23.7,7.43708,5.4,1.3,19.5,0.4878369493754109,0.32938856015779094,2.632873,0
vdjdb_full_10519_rs_4_n0_iptm_filtered,4.9611444,16.5,2.589306,4.8,1.6,8.2,0.5259697567389875,0.0019723865877712033,1.799737,0
vdjdb_full_10519_ss_0_n0_iptm_filtered,5.6058865,16.0,3.2461698,5.5,1.5,9.6,0.48476454293628807,0.0013850415512465374,1.4768698,0
vdjdb_full_10519_ss_1_n0_iptm_filtered,13.255144,25.9,9.095242,10.3,1.8,23.8,0.2935528120713306,0.4828532235939643,1.2334706,0
vdjdb_full_10519_ss_2_n0_iptm_filtered,6.185261,17.0,3.9120765,7.1,1.1,11.1,0.4467120181405896,0.006802721088435374,1.0598638,0
vdjdb_full_10519_ss_3_n0_iptm_filtered,10.240895,21.9,7.383312,7.4,1.7,19.2,0.43184183142559834,0.4422476586888658,1.7937565,0
vdjdb_full_10519_ss_4_n0_iptm_filtered,10.22951,23.8,8.371643,5.5,1.4,21.2,0.4821037253469686,0.4178232286340394,2.0245435,0
vdjdb_full_10521_rs_0_n0_iptm_filtered,3.06725,12.5,1.6405227,2.8,1.3,5.0,0.8975,0.0,1.1797501,0
vdjdb_full_10521_rs_1_n0_iptm_filtered,3.0528922,8.7,1.6140947,3.1,0.9,5.0,0.8925619834710744,0.0,0.9586777,0
vdjdb_full_10521_rs_2_n0_iptm_filtered,8.5458,20.8,6.333124,5.6,1.4,17.3,0.47699050401753107,0.2468955441928415,2.4087656,0
vdjdb_full_10521_rs_3_n0_iptm_filtered,10.109488,24.4,6.4843707,10.05,1.8,18.67,0.3137119113573407,0.3109418282548476,3.619252,0
vdjdb_full_10521_rs_4_n0_iptm_filtered,5.048718,18.4,2.7830496,5.1,1.4,8.4,0.4806048652202498,0.003287310979618672,1.6658777,0
vdjdb_full_10521_ss_0_n0_iptm_filtered,2.7586775,7.9,1.450202,2.8,0.9,4.3,0.9256198347107438,0.0,0.8495868,0
vdjdb_full_10521_ss_1_n0_iptm_filtered,12.193548,26.9,7.7462893,14.5,1.8,21.2,0.30385015608740895,0.4838709677419355,3.3398545,0
vdjdb_full_10521_ss_2_n0_iptm_filtered,3.0822713,7.2,1.3184725,3.2,1.3,4.7,0.9362880886426593,0.0,0.65927976,0
vdjdb_full_10521_ss_3_n0_iptm_filtered,13.156738,28.6,9.209588,10.8,1.6,25.5,0.27416173570019725,0.42209072978303747,2.917554,0
vdjdb_full_10521_ss_4_n0_iptm_filtered,10.999673,25.3,7.863576,9.3,1.8,21.1,0.38612244897959186,0.43918367346938775,3.2065306,0
vdjdb_full_10522_rs_0_n0_iptm_filtered,13.761574,28.7,11.148303,7.9,1.7,27.1,0.4066358024691358,0.43287037037037035,1.7503085,0
vdjdb_full_10522_rs_1_n0_iptm_filtered,14.002776,29.3,10.881662,9.5,1.6,27.1,0.3689795918367347,0.46122448979591835,2.6390204,0
vdjdb_full_10522_rs_2_n0_iptm_filtered,16.032988,30.2,12.260172,9.55,1.8,29.6,0.33579881656804733,0.4881656804733728,1.5180472,0
vdjdb_full_10522_rs_3_n0_iptm_filtered,9.923557,24.6,8.472288,4.9,1.3,22.0,0.5002974419988102,0.39262343842950626,2.2882807,0
